countryCode,userRatingCount,primaryGenreName,hasPrivacyLink,hasTermsOfServiceLink,isCorporateEmailScore,appAge,averageUserRating,coppaRisk,minDownloads,maxDownloads,deviceType_GLOBAL,deviceType_connected-tv/ott,deviceType_smartphone,deviceType_tablet,deviceType_undetermined,hasTermsOfServiceLinkRating_high,hasTermsOfServiceLinkRating_low,appDescriptionBrandSafetyRating_high,appDescriptionBrandSafetyRating_low,appDescriptionBrandSafetyRating_medium,mfaRating_all_False_coppaRisk,mfaRating_low,mfaRating_medium,meanDownloads,ratingWeighted,isHighCorporateAndPrivacy
29,10.0,4,1,0,99.0,132.1,2.0,False,100.0,500.0,1,0,0,0,0,0,0,0,1,0,0,1,0,2.478566495593843,2.08278537031645,1
29,41.0,20,1,0,39.6,19.066666666666663,4.0,False,14220.0,41100.0,1,0,0,0,0,0,0,0,1,0,0,1,0,4.441867876663801,6.492997161591602,0
29,91.0,20,1,1,99.0,97.26666666666664,1.0,False,10000.0,50000.0,1,0,0,0,0,0,1,0,1,0,0,1,0,4.477135730961123,1.9637878273455553,1
29,0.0,6,1,0,0.0,24.83333333333333,0.0,False,10.0,50.0,1,0,0,0,0,0,0,0,0,1,0,1,0,1.4913616938342726,0.0,0
29,5.0,6,1,0,0.0,88.26666666666665,4.0,False,500.0,1000.0,1,0,0,0,0,0,0,0,1,0,0,1,0,2.8756399370041685,3.1126050015345745,0
68,31698.0,20,1,0,0.0,36.633333333333326,4.0,False,10000000.0,50000000.0,1,0,0,0,0,0,0,0,1,0,0,1,0,7.477121269196145,18.004182247441086,0
29,139.0,2,1,0,0.0,82.33333333333333,4.0,False,1000.0,5000.0,1,0,0,0,0,0,0,0,1,0,0,1,0,3.477265995424853,8.584512142712953,0
29,0.0,6,1,0,0.0,33.7,0.0,False,100.0,500.0,1,0,0,0,0,0,0,0,1,0,0,1,0,2.478566495593843,0.0,0
29,0.0,20,1,0,99.0,27.433333333333334,0.0,False,100.0,500.0,1,0,0,0,0,0,0,0,1,0,0,1,0,2.478566495593843,0.0,1
29,0.0,20,1,0,99.0,70.03333333333333,0.0,False,100.0,500.0,1,0,0,0,0,0,0,0,1,0,0,1,0,2.478566495593843,0.0,1
29,0.0,5,1,0,99.0,96.33333333333331,0.0,False,10.0,50.0,1,0,0,0,0,0,0,0,1,0,0,1,0,1.4913616938342726,0.0,1
29,0.0,20,0,0,0.0,71.7,5.0,False,100.0,500.0,1,0,0,0,0,0,0,0,1,0,0,1,0,2.478566495593843,0.0,0
29,146.0,6,1,0,0.0,18.83333333333333,4.0,True,100000.0,500000.0,1,0,0,0,0,1,0,0,1,0,0,1,0,5.477122702365523,8.669269338992704,0
29,7.0,3,1,0,0.0,72.63333333333334,3.0,True,1000.0,5000.0,1,0,0,0,0,0,0,0,1,0,0,1,0,3.477265995424853,2.7092699609758304,0
29,7.0,20,1,0,99.0,22.8,4.0,False,160.0,440.0,1,0,0,0,0,1,0,0,1,0,0,1,0,2.478566495593843,3.612359947967774,1
29,8.0,6,1,1,0.0,19.433333333333334,4.0,True,1000.0,5000.0,1,0,0,0,0,0,1,0,1,0,0,1,0,3.477265995424853,3.8169700377572995,0
63,34034.0,6,1,1,99.0,34.13333333333333,4.0,True,3420000.0,14100000.0,0,0,1,0,0,0,1,0,0,1,0,1,0,6.942504155745073,18.127703019762468,1
29,5.0,20,1,0,99.0,80.0,4.0,False,500.0,1000.0,1,0,0,0,0,0,0,0,1,0,0,1,0,2.8756399370041685,3.1126050015345745,1
11,193208.0,6,1,0,0.0,133.36666666666667,4.0,False,5000000.0,10000000.0,1,0,0,0,0,1,0,0,0,1,0,1,0,6.875061321297627,21.14410941087069,0
29,0.0,20,1,0,99.0,28.2,0.0,False,0.0,1.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.17609125905568124,0.0,1
29,39454.0,6,1,1,0.0,81.5,4.0,True,10000000.0,50000000.0,0,0,1,0,0,0,1,0,1,0,0,1,0,7.477121269196145,18.384408190872453,0
29,0.0,20,0,0,99.0,105.83333333333331,0.0,False,100.0,500.0,1,0,0,0,0,0,0,0,1,0,0,1,0,2.478566495593843,0.0,0
57,1375.0,6,1,0,99.0,18.8,3.0,False,1000000.0,5000000.0,0,0,0,1,0,1,0,0,1,0,0,1,0,6.477121399484465,9.415855301698478,1
29,12.0,3,1,0,0.0,94.3,5.0,False,10.0,50.0,1,0,0,0,0,0,0,0,1,0,0,1,0,1.4913616938342726,5.569716761534184,0
29,455.0,17,1,0,0.0,38.5,3.0,False,100000.0,500000.0,1,0,0,0,0,0,0,0,1,0,0,1,0,5.477122702365523,7.976894527993306,0
29,0.0,20,1,0,99.0,2.9333333333333327,0.0,False,43.0,152.0,1,0,0,0,0,0,0,0,1,0,0,1,0,1.9934362304976116,0.0,1
29,0.0,3,1,0,0.0,54.03333333333333,0.0,False,10.0,50.0,1,0,0,0,0,0,0,0,1,0,0,1,0,1.4913616938342726,0.0,0
29,0.0,20,1,0,99.0,15.0,0.0,False,1000.0,5000.0,1,0,0,0,0,0,0,0,1,0,0,1,0,3.477265995424853,0.0,1
29,0.0,6,1,0,0.0,60.73333333333333,1.2,False,50.0,100.0,1,0,0,0,0,0,0,0,1,0,0,1,0,1.8808135922807914,0.0,0
29,6.0,5,1,0,99.0,79.8,5.0,False,442.0,2210.0,1,0,0,0,0,0,0,0,1,0,0,1,0,3.1228709228644354,4.225490200071284,1
40,5632.0,6,1,1,99.0,13.833333333333334,4.0,False,1520000.0,4300000.0,0,0,1,0,0,0,1,0,0,1,0,1,0,6.463893138227972,15.002959004941403,1
51,3088.0,6,1,0,99.0,56.8,4.0,False,4060000.0,20300000.0,0,0,1,0,0,1,0,0,0,1,0,1,0,7.085647323953216,13.959271633205802,1
29,0.0,5,1,0,99.0,35.8,0.0,False,5.0,10.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.9294189257142927,0.0,1
29,5543.0,0,1,1,0.0,68.53333333333333,4.0,True,500000.0,1000000.0,0,1,0,0,0,0,1,0,1,0,0,1,0,5.875061842450624,14.975292886415001,0
29,0.0,17,1,0,0.0,65.53333333333333,0.0,False,100.0,500.0,1,0,0,0,0,0,0,0,1,0,0,1,0,2.478566495593843,0.0,0
29,53.0,7,1,0,99.0,105.53333333333332,4.0,False,5000.0,10000.0,1,0,0,0,0,0,0,1,0,0,0,1,0,3.8751191654625683,6.9295750392918745,1
47,2540.0,6,1,0,99.0,4.966666666666667,4.0,False,700000.0,2600000.0,0,0,1,0,0,1,0,1,0,0,0,1,0,6.217484207422603,13.620018660201477,1
29,0.0,7,1,0,0.0,61.2,0.2,False,50.0,100.0,1,0,0,0,0,0,0,0,1,0,0,1,0,1.8808135922807914,0.0,0
29,0.0,7,1,0,0.0,8.866666666666667,1.6,False,1.0,5.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.6020599913279624,0.0,0
29,7.0,0,1,0,0.0,88.26666666666665,4.0,False,1000.0,5000.0,1,0,0,0,0,0,0,0,1,0,0,1,0,3.477265995424853,3.612359947967774,0
29,994.0,6,1,1,99.0,96.0,3.0,False,100000.0,500000.0,0,0,0,1,0,0,1,1,0,0,1,0,0,5.477122702365523,8.993469242237177,1
32,308177.0,4,1,0,99.0,163.2,4.0,False,5000000.0,10000000.0,1,0,0,0,0,1,0,0,0,1,0,1,0,6.875061321297627,21.955206529487707,1
29,0.0,11,1,0,0.0,48.1,1.8,False,0.0,1.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.17609125905568124,0.0,0
29,0.0,12,1,0,0.0,3.0333333333333328,0.0,False,500.0,1000.0,1,0,0,0,0,0,0,0,1,0,0,1,0,2.8756399370041685,0.0,0
29,1406.0,20,1,0,0.0,57.56666666666667,4.0,False,100000.0,500000.0,1,0,0,0,0,1,0,0,1,0,0,1,0,5.477122702365523,12.593176389738982,0
29,0.0,5,1,0,99.0,33.1,0.2,False,5.0,10.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.9294189257142927,0.0,1
29,1.0,20,1,0,59.4,3.633333333333333,1.0,False,24.0,54.0,1,0,0,0,0,0,0,1,0,0,0,1,0,1.6020599913279625,0.3010299956639812,0
29,0.0,20,1,0,99.0,44.766666666666666,0.0,False,24.2,61.0,1,0,0,0,0,0,0,1,0,0,0,1,0,1.639486489268586,0.0,1
29,91.0,6,1,1,99.0,3.1666666666666665,4.0,False,5000.0,10000.0,1,0,0,0,0,0,1,0,1,0,0,1,0,3.8751191654625683,7.855151309382221,1
29,0.0,20,1,0,99.0,43.36666666666667,0.0,False,10000.0,50000.0,1,0,0,0,0,0,0,0,0,1,0,1,0,4.477135730961123,0.0,1
29,67.0,6,1,0,0.0,35.03333333333333,3.0,False,5000.0,10000.0,1,0,0,0,0,1,0,0,0,1,0,1,0,3.8751191654625683,5.497526738118709,0
29,301.0,6,1,0,0.0,26.2,4.0,False,10000.0,50000.0,0,0,0,1,0,0,0,0,1,0,0,1,0,4.477135730961123,9.920027771828602,0
29,0.0,20,1,0,59.4,62.36666666666667,0.0,False,62.0,250.0,1,0,0,0,0,0,0,0,1,0,0,1,0,2.1958996524092336,0.0,0
29,2927.0,2,1,0,0.0,82.36666666666666,4.0,False,100000.0,500000.0,0,0,0,1,0,0,0,0,1,0,0,1,0,5.477122702365523,13.866284289545417,0
70,403320.0,6,1,0,99.0,56.133333333333326,4.0,False,10000000.0,50000000.0,0,0,1,0,0,1,0,0,1,0,0,1,0,7.477121269196145,22.42260334125817,1
29,0.0,6,1,0,0.0,40.833333333333336,2.8,False,10.0,50.0,1,0,0,0,0,0,0,0,1,0,0,1,0,1.4913616938342726,0.0,0
29,0.0,12,1,0,0.0,9.066666666666666,0.0,False,82.0,410.0,1,0,0,0,0,0,0,0,1,0,0,1,0,2.392696953259666,0.0,0
29,0.0,20,1,0,0.0,65.13333333333334,0.0,False,0.0,1.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.17609125905568124,0.0,0
29,0.0,20,1,0,39.6,43.266666666666666,0.0,False,36.0,150.0,1,0,0,0,0,0,0,0,1,0,0,1,0,1.9731278535996986,0.0,0
29,0.0,20,1,0,0.0,12.1,1.0,False,100.0,500.0,1,0,0,0,0,0,0,0,0,1,0,1,0,2.478566495593843,0.0,0
29,0.0,20,1,0,99.0,48.86666666666667,0.0,False,52.2,231.0,1,0,0,0,0,0,0,1,0,0,0,1,0,2.1541195255158465,0.0,1
29,0.0,5,1,1,99.0,8.333333333333334,0.0,False,100.0,500.0,1,0,0,0,0,0,1,0,1,0,0,1,0,2.478566495593843,0.0,1
29,1.0,20,1,0,99.0,74.76666666666665,0.0,False,212.4,1041.0,1,0,0,0,0,1,0,0,1,0,0,1,0,2.7977521286507105,0.0,1
64,0.0,20,1,0,0.0,8.766666666666667,0.0,False,5000.0,10000.0,1,0,0,0,0,0,0,0,1,0,0,1,0,3.8751191654625683,0.0,0
29,0.0,20,1,0,99.0,4.0,0.0,False,10.0,50.0,1,0,0,0,0,0,0,0,1,0,0,1,0,1.4913616938342726,0.0,1
29,0.0,20,1,0,0.0,36.53333333333333,2.0,False,50.0,100.0,1,0,0,0,0,0,0,0,1,0,0,1,0,1.8808135922807914,0.0,0
29,25.0,5,1,0,0.0,83.76666666666665,4.0,False,1000.0,5000.0,1,0,0,0,0,0,0,0,1,0,0,1,0,3.477265995424853,5.659893391883272,0
22,76.0,6,1,0,19.8,12.766666666666667,4.0,False,33200.0,133000.0,0,0,1,0,0,0,0,1,0,0,0,1,0,4.919606249919717,7.545962900689927,0
29,0.0,20,0,0,79.2,128.0,0.0,False,42.2,151.0,1,0,0,0,0,0,0,0,1,0,0,1,0,1.9894498176666917,0.0,0
29,42.0,6,1,0,0.0,45.633333333333326,4.0,False,10000.0,50000.0,1,0,0,0,0,0,0,0,1,0,0,1,0,4.477135730961123,6.533873822318347,0
29,0.0,4,1,0,99.0,10.466666666666669,0.0,False,50000.0,100000.0,1,0,0,0,0,1,0,0,1,0,0,1,0,4.8750670539461884,0.0,1
29,4371.0,11,1,0,0.0,100.66666666666669,4.0,False,500000.0,1000000.0,1,0,0,0,0,0,0,0,0,1,0,1,0,5.875061842450624,14.562720613110661,0
29,7.0,3,1,0,0.0,55.16666666666666,5.0,False,100.0,500.0,1,0,0,0,0,0,0,0,1,0,0,1,0,2.478566495593843,4.515449934959718,0
29,339.0,20,1,1,99.0,48.1,3.0,False,10000.0,50000.0,1,0,0,0,0,0,1,0,1,0,0,1,0,4.477135730961123,7.594436751126764,1
29,11.0,10,1,0,99.0,93.8,4.0,False,520.0,1700.0,1,0,0,0,0,1,0,0,1,0,0,1,0,3.0457140589408676,4.3167249841904995,1
40,27167.0,4,1,1,0.0,55.23333333333333,4.0,False,1000000.0,5000000.0,1,0,0,0,0,0,1,0,1,0,0,1,0,6.477121399484465,17.736230674255435,0
29,1748.0,6,1,0,0.0,85.1,3.0,False,100000.0,500000.0,0,0,0,1,0,1,0,0,1,0,0,1,0,5.477122702365523,9.72836942843603,0
29,6.0,14,1,0,99.0,3.866666666666666,2.0,False,5000.0,10000.0,1,0,0,0,0,0,0,0,1,0,0,1,0,3.8751191654625683,1.6901960800285136,1
29,0.0,5,1,0,0.0,10.9,0.0,False,1024.0,2060.0,1,0,0,0,0,0,0,1,0,0,0,1,0,3.188365926063148,0.0,0
29,120602.0,6,1,1,99.0,14.633333333333333,4.0,False,5000000.0,10000000.0,0,0,1,0,0,0,1,0,1,0,0,1,0,6.875061321297627,20.325432444060343,1
29,0.0,11,1,0,0.0,52.766666666666666,1.8,False,100.0,500.0,1,0,0,0,0,0,0,0,1,0,0,1,0,2.478566495593843,0.0,0
29,0.0,12,1,0,99.0,47.6,0.0,False,100.0,500.0,1,0,0,0,0,0,0,0,1,0,0,1,0,2.478566495593843,0.0,1
29,0.0,5,1,0,99.0,52.56666666666667,0.0,False,100.0,500.0,1,0,0,0,0,0,0,0,1,0,0,1,0,2.478566495593843,0.0,1
29,0.0,6,1,0,59.4,98.6,0.0,False,116.0,250.0,1,0,0,0,0,0,0,0,1,0,0,1,0,2.2648178230095364,0.0,0
29,0.0,12,1,0,0.0,79.0,0.0,False,1.0,5.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.6020599913279624,0.0,0
29,17.0,2,1,0,99.0,106.0,3.0,False,1000.0,5000.0,1,0,0,0,0,0,0,0,1,0,0,1,0,3.477265995424853,3.765817515309918,1
29,0.0,3,1,0,99.0,2.466666666666667,0.0,True,50.0,100.0,1,0,0,0,0,1,0,0,1,0,0,1,0,1.8808135922807914,0.0,1
29,0.0,2,1,0,0.0,90.86666666666666,0.0,False,1000.0,5000.0,1,0,0,0,0,1,0,0,1,0,0,1,0,3.477265995424853,0.0,0
29,36.0,6,1,0,99.0,23.666666666666668,3.0,False,1000.0,5000.0,0,0,0,1,0,1,0,1,0,0,0,1,0,3.477265995424853,4.704605172200985,1
10,3041.0,6,1,0,39.6,6.666666666666667,4.0,False,4240000.0,21200000.0,0,0,1,0,0,1,0,0,1,0,0,1,0,7.104487145455042,13.932636838867918,0
74,377.0,6,1,0,79.2,11.766666666666667,4.0,False,62000.0,250000.0,1,0,0,0,0,1,0,1,0,0,0,1,0,5.193127382284525,10.3099671993489,0
29,53.0,20,1,0,99.0,56.3,2.0,False,10000.0,50000.0,1,0,0,0,0,0,0,0,1,0,0,1,0,4.477135730961123,3.4647875196459372,1
34,240.0,6,1,1,0.0,12.066666666666666,4.0,False,500000.0,1000000.0,0,0,1,0,0,0,1,0,0,1,0,1,0,5.875061842450624,9.528068170299473,0
29,0.0,20,1,0,0.0,56.133333333333326,1.0,False,100.0,500.0,1,0,0,0,0,0,0,0,1,0,0,1,0,2.478566495593843,0.0,0
29,0.0,12,1,0,99.0,11.433333333333334,1.0,False,1.0,5.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.6020599913279624,0.0,1
29,12.0,20,0,0,0.0,89.76666666666665,5.0,False,100.0,500.0,1,0,0,0,0,1,0,0,1,0,0,1,0,2.478566495593843,5.569716761534184,0
29,0.0,19,1,0,99.0,142.6,0.0,False,214.2,1041.0,1,0,0,0,0,0,0,0,1,0,0,1,0,2.7983743766815614,0.0,1
43,7375.0,4,1,0,0.0,22.766666666666666,4.0,False,50000.0,100000.0,0,0,1,0,0,1,0,0,1,0,0,1,0,4.8750670539461884,15.471283632182292,0
29,0.0,20,1,0,0.0,61.626666666666665,0.0,False,50.0,100.0,1,0,0,0,0,1,0,0,1,0,0,1,0,1.8808135922807914,0.0,0
29,0.0,6,1,0,0.0,52.133333333333326,0.8,False,100.0,500.0,1,0,0,0,0,1,0,0,1,0,0,1,0,2.478566495593843,0.0,0
29,3.0,20,1,0,79.2,52.2,5.0,False,430.0,1520.0,1,0,0,0,0,0,0,1,0,0,0,1,0,2.9894498176666917,3.010299956639812,0
29,5.0,20,1,0,99.0,39.03333333333333,5.0,False,500.0,1000.0,1,0,0,0,0,0,0,0,1,0,0,1,0,2.8756399370041685,3.8907562519182184,1
29,0.0,6,1,0,0.0,38.36666666666667,0.0,False,1000.0,5000.0,1,0,0,0,0,0,0,0,0,1,0,1,0,3.477265995424853,0.0,0
29,26.0,20,1,0,0.0,31.766666666666666,4.0,False,500.0,1000.0,1,0,0,0,0,0,0,0,1,0,0,1,0,2.8756399370041685,5.7254550566359494,0
29,0.0,20,1,0,0.0,16.033333333333335,0.0,False,106.2,231.0,1,0,0,0,0,0,0,1,0,0,0,1,0,2.229425847920695,0.0,0
0,1981.0,6,1,0,99.0,7.266666666666666,3.0,True,1000000.0,5000000.0,0,0,1,0,0,1,0,0,1,0,0,1,0,6.477121399484465,9.89131095044777,1
29,0.0,20,1,0,39.6,85.26666666666665,0.0,False,42.2,151.0,1,0,0,0,0,0,0,0,1,0,0,1,0,1.9894498176666917,0.0,0
29,5.0,12,1,0,99.0,27.666666666666668,4.0,False,1000.0,5000.0,1,0,0,0,0,0,0,0,1,0,0,1,0,3.477265995424853,3.1126050015345745,1
29,0.0,20,1,0,99.0,80.63333333333334,5.0,False,10.0,50.0,1,0,0,0,0,0,0,0,1,0,0,1,0,1.4913616938342726,0.0,1
29,2.0,3,1,0,99.0,111.8,5.0,False,332.0,1330.0,1,0,0,0,0,0,0,0,1,0,0,1,0,2.920123326290724,2.385606273598312,1
29,0.0,4,1,0,0.0,29.566666666666663,0.0,False,10.0,50.0,1,0,0,0,0,0,0,0,1,0,0,1,0,1.4913616938342726,0.0,0
29,0.0,2,1,0,0.0,64.0,1.2,False,500.0,1000.0,1,0,0,0,0,0,0,0,1,0,0,1,0,2.8756399370041685,0.0,0
29,1088.0,20,1,0,99.0,44.36666666666667,4.0,False,1330000.0,3320000.0,1,0,0,0,0,0,0,1,0,0,0,1,0,6.366423144019258,12.1481115190231,1
29,0.0,20,1,0,99.0,31.2,0.0,False,1000.0,5000.0,1,0,0,0,0,0,0,0,1,0,0,1,0,3.477265995424853,0.0,1
29,0.0,20,0,0,0.0,48.66666666666666,4.0,False,10000.0,50000.0,1,0,0,0,0,1,0,0,1,0,0,1,0,4.477135730961123,0.0,0
29,0.0,20,1,1,99.0,70.4,0.0,False,50.0,100.0,1,0,0,0,0,0,1,0,1,0,0,1,0,1.8808135922807914,0.0,1
29,0.0,6,1,0,0.0,22.666666666666668,0.0,True,5.0,10.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.9294189257142927,0.0,0
29,27.0,17,1,0,0.0,62.333333333333336,4.0,False,1000.0,5000.0,1,0,0,0,0,1,0,0,1,0,0,1,0,3.477265995424853,5.788632125368877,0
88,376696.0,17,1,1,99.0,118.7,4.0,False,50000000.0,100000000.0,1,0,0,0,0,0,1,0,1,0,0,1,0,7.875061269182293,22.303968646051896,1
29,0.0,2,1,0,99.0,37.06666666666667,1.0,False,100.0,500.0,1,0,0,0,0,0,0,0,0,1,0,1,0,2.478566495593843,0.0,1
29,125.0,3,1,0,0.0,57.86666666666667,4.0,False,1000.0,5000.0,1,0,0,0,0,0,0,0,1,0,0,1,0,3.477265995424853,8.401482180470252,0
29,0.0,20,1,0,0.0,43.333333333333336,0.0,False,100.0,500.0,1,0,0,0,0,0,0,0,1,0,0,1,0,2.478566495593843,0.0,0
29,0.0,17,1,0,0.0,55.7,0.0,False,0.0,1.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.17609125905568124,0.0,0
29,0.0,3,1,0,99.0,54.266666666666666,0.0,True,142.0,404.0,1,0,0,0,0,0,0,0,1,0,0,1,0,2.437750562820388,0.0,1
29,18.0,6,1,0,99.0,15.466666666666669,4.0,True,100.0,500.0,1,0,0,0,0,0,0,0,1,0,0,1,0,2.478566495593843,5.1150144038113154,1
29,128.0,20,1,0,0.0,57.2,4.0,False,10000.0,50000.0,1,0,0,0,0,0,0,0,1,0,0,1,0,4.477135730961123,8.442358841196995,0
11,4568.0,6,1,1,0.0,55.5,4.0,False,820000.0,4100000.0,1,0,0,0,0,0,1,0,1,0,0,1,0,6.390935283645816,14.63928463222282,0
29,0.0,19,1,0,59.4,62.73333333333333,0.0,False,45.0,222.0,1,0,0,0,0,0,0,0,1,0,0,1,0,2.128722284338427,0.0,0
13,6237.0,6,1,1,99.0,40.7,4.0,False,2700000.0,13200000.0,0,0,1,0,0,0,1,0,0,1,0,1,0,6.900367183284704,15.1801814816845,1
29,31.0,7,1,1,99.0,137.33333333333334,4.0,False,2700.0,13200.0,1,0,0,0,0,0,1,0,1,0,0,1,0,3.9004217534577377,6.020599913279624,1
29,0.0,18,1,0,39.6,34.3,0.0,False,2042.2,10212.0,1,0,0,0,0,0,0,0,1,0,0,1,0,3.7873258436176678,0.0,0
29,4.0,19,0,0,59.4,187.8333333333333,1.0,False,140.2,341.0,1,0,0,0,0,1,0,0,1,0,0,1,0,2.3830969299490943,0.6989700043360189,0
29,0.0,20,1,0,99.0,14.9,0.0,False,50.0,100.0,1,0,0,0,0,0,0,0,1,0,0,1,0,1.8808135922807914,0.0,1
29,0.0,2,1,0,0.0,34.6,0.0,False,100.0,500.0,1,0,0,0,0,0,0,0,1,0,0,1,0,2.478566495593843,0.0,0
29,69.0,20,1,0,0.0,52.5,3.0,False,10000.0,50000.0,1,0,0,0,0,0,0,0,1,0,0,1,0,4.477135730961123,5.535294120042771,0
26,1130952.0,6,1,1,99.0,52.03333333333333,4.0,True,100000000.0,500000000.0,0,0,1,0,0,0,1,0,1,0,0,1,0,8.47712125616731,24.213778227783944,1
29,15.0,20,1,1,0.0,48.1,4.0,False,1000.0,5000.0,1,0,0,0,0,0,1,0,0,1,0,1,0,3.477265995424853,4.816479930623699,0
29,0.0,6,1,0,59.4,88.13333333333334,0.0,True,144.0,420.0,1,0,0,0,0,0,0,0,1,0,0,1,0,2.45178643552429,0.0,0
50,0.0,4,1,0,0.0,21.0,0.6,False,100000.0,500000.0,0,0,1,0,0,0,0,0,0,1,0,1,0,5.477122702365523,0.0,0
29,0.0,20,1,0,99.0,16.933333333333334,0.0,False,500.0,1000.0,1,0,0,0,0,0,0,0,1,0,0,1,0,2.8756399370041685,0.0,1
29,0.0,4,1,0,0.0,13.1,0.0,False,1.0,5.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.6020599913279624,0.0,0
29,0.0,3,1,0,0.0,71.93333333333334,0.0,False,54.0,240.0,1,0,0,0,0,0,0,0,1,0,0,1,0,2.1702617153949575,0.0,0
29,2.0,8,1,1,39.6,52.16666666666666,5.0,False,26.0,70.0,1,0,0,0,0,0,1,1,0,0,0,1,0,1.6901960800285136,2.385606273598312,0
29,55594.0,20,1,0,99.0,66.4,4.0,False,4400000.0,16000000.0,1,0,0,0,0,1,0,0,1,0,0,1,0,7.008600214339806,18.980142938266827,1
29,0.0,19,1,0,59.4,43.9,0.0,False,54.0,240.0,1,0,0,0,0,0,0,1,0,0,0,1,0,2.1702617153949575,0.0,0
29,0.0,12,1,0,99.0,40.9,0.0,False,10.0,50.0,1,0,0,0,0,0,0,0,1,0,0,1,0,1.4913616938342726,0.0,1
29,0.0,3,1,0,99.0,127.16666666666669,0.0,False,342.0,1410.0,1,0,0,0,0,0,0,0,1,0,0,1,0,2.9429995933660407,0.0,1
29,13.0,19,1,0,99.0,117.56666666666666,2.0,False,710.0,3220.0,1,0,0,0,0,1,0,0,1,0,0,1,0,3.2935835134961167,2.292256071356476,1
29,1.0,5,1,0,19.8,38.633333333333326,5.0,False,16.2,51.0,1,0,0,0,0,0,0,0,1,0,0,1,0,1.5390760987927767,1.505149978319906,0
29,0.0,19,1,0,79.2,80.0,0.0,False,52.2,221.0,1,0,0,0,0,0,0,0,1,0,0,1,0,2.1386184338994925,0.0,0
29,0.0,3,1,0,99.0,55.2,0.0,False,241.0,602.0,1,0,0,0,0,0,0,0,1,0,0,1,0,2.625826713285711,0.0,1
29,1.0,6,0,0,39.6,143.13333333333333,2.0,True,126.0,330.0,1,0,0,0,0,0,0,0,1,0,0,1,0,2.359835482339888,0.6020599913279624,0
29,0.0,6,1,0,0.0,67.63333333333334,1.0,False,100.0,500.0,1,0,0,0,0,0,0,0,1,0,0,1,0,2.478566495593843,0.0,0
29,0.0,20,1,0,99.0,30.0,5.0,False,500.0,1000.0,1,0,0,0,0,0,0,0,1,0,0,1,0,2.8756399370041685,0.0,1
43,5289.0,6,1,0,0.0,24.433333333333334,4.0,False,1000000.0,5000000.0,0,0,1,0,0,1,0,0,1,0,0,1,0,6.477121399484465,14.893822688140743,0
29,6.0,6,1,0,0.0,85.03333333333333,5.0,False,100.0,500.0,1,0,0,0,0,0,0,0,1,0,0,1,0,2.478566495593843,4.225490200071284,0
43,16386.0,6,1,0,99.0,67.63333333333334,4.0,False,1000000.0,5000000.0,1,0,0,0,0,1,0,0,0,1,0,1,0,6.477121399484465,16.857997814843525,1
29,0.0,17,1,1,0.0,13.433333333333334,0.0,False,0.0,1.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0.17609125905568124,0.0,0
29,0.0,2,1,0,0.0,47.4,0.0,False,5.0,10.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.9294189257142927,0.0,0
29,5.0,15,1,0,59.4,106.8,1.0,True,640.0,3200.0,1,0,0,0,0,0,0,0,1,0,0,1,0,3.2835273648616936,0.7781512503836436,0
29,0.0,5,1,0,99.0,16.866666666666667,0.0,False,1.0,5.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.6020599913279624,0.0,1
29,7.0,12,0,1,39.6,166.0,0.0,False,262.0,1310.0,1,0,0,0,0,0,1,0,1,0,0,1,0,2.8959747323590648,0.0,0
29,0.0,20,1,0,0.0,20.6,0.0,False,100.0,500.0,1,0,0,0,0,0,0,0,1,0,0,1,0,2.478566495593843,0.0,0
29,17.0,8,1,1,99.0,89.53333333333333,4.0,False,700.0,2600.0,0,0,0,1,0,0,1,0,0,1,0,1,0,3.2177470732627937,5.021090020413224,1
29,1.0,6,1,0,0.0,36.766666666666666,5.0,False,208.0,1040.0,1,0,0,0,0,0,0,0,1,0,0,1,0,2.7958800173440754,1.505149978319906,0
29,0.0,2,1,0,0.0,63.833333333333336,1.2,False,500.0,1000.0,1,0,0,0,0,0,0,0,1,0,0,1,0,2.8756399370041685,0.0,0
29,0.0,20,1,0,99.0,90.26666666666664,0.0,False,50.0,100.0,1,0,0,0,0,0,0,0,1,0,0,1,0,1.8808135922807914,0.0,1
29,0.0,6,1,0,0.0,54.8,0.0,False,24.2,61.0,1,0,0,0,0,0,0,0,0,1,0,1,0,1.639486489268586,0.0,0
29,0.0,4,1,0,0.0,40.3,0.0,False,100.0,500.0,1,0,0,0,0,1,0,0,1,0,0,1,0,2.478566495593843,0.0,0
29,0.0,7,1,0,39.6,21.066666666666663,0.0,False,5.4,24.0,1,0,0,0,0,0,0,0,1,0,0,1,0,1.1958996524092338,0.0,0
