countryCode,primaryGenreName,deviceType,hasPrivacyLink,hasTermsOfServiceLink,hasTermsOfServiceLinkRating,isCorporateEmailScore,appAge,averageUserRating,appDescriptionBrandSafetyRating,mfaRating,coppaRisk,minDownloads_log,maxDownloads_log,userRatingCount_log
29,20,0,1,0,2,39.6,87.36666666666666,0.0,1,1,False,5.362230692291689,6.068425588244111,0.0
29,3,0,1,0,2,0.0,55.36666666666667,0.0,1,1,False,1.791759469228055,2.3978952727983707,0.0
29,7,0,1,0,0,99.0,100.53333333333332,0.0,1,1,False,6.90875477931522,8.517393171418904,0.0
29,4,0,1,0,2,0.0,65.03333333333333,3.0,1,1,False,10.819798284210286,11.51293546492023,6.970730078143525
29,3,0,1,0,2,0.0,71.56666666666666,0.0,1,1,False,3.8066624897703196,5.081404364984463,0.0
29,20,0,1,0,2,99.0,100.3,5.0,1,1,False,3.9318256327243257,4.61512051684126,0.0
29,20,0,1,0,2,99.0,70.76666666666667,0.0,1,1,False,4.61512051684126,6.2166061010848646,0.0
29,13,0,1,0,0,39.6,19.5,4.0,1,1,False,4.844187086458591,5.802118375377063,0.6931471805599453
29,19,0,1,0,2,39.6,46.93333333333333,5.0,1,1,False,5.802118375377063,6.580639137284949,1.3862943611198906
74,6,2,1,1,1,99.0,86.06666666666666,4.0,2,1,False,13.710151153416941,15.250595321348806,9.829948649201258
29,6,0,1,0,0,99.0,138.03333333333333,4.0,1,1,False,13.815511557963774,15.424948670398354,10.873451743956059
29,4,0,1,0,2,0.0,47.7,0.0,2,1,False,0.6931471805599453,1.791759469228055,0.0
29,3,2,1,1,1,99.0,39.66666666666666,4.0,1,1,False,9.210440366976517,10.819798284210286,4.07753744390572
29,6,0,1,0,0,0.0,117.43333333333334,3.0,1,1,False,9.210440366976517,10.819798284210286,5.308267697401205
29,2,0,1,0,0,99.0,150.16666666666666,2.0,1,1,False,6.2166061010848646,6.90875477931522,1.791759469228055
29,4,0,1,0,2,0.0,55.133333333333326,0.0,1,1,False,4.61512051684126,6.2166061010848646,0.0
29,5,0,1,0,2,0.0,73.6,0.0,1,1,False,4.61512051684126,6.2166061010848646,0.0
29,20,0,1,0,2,99.0,66.76666666666667,0.0,1,1,False,3.8066624897703196,5.081404364984463,0.0
29,7,0,1,1,1,99.0,57.5,0.0,1,1,False,4.61512051684126,6.2166061010848646,0.0
29,20,0,1,0,2,99.0,16.2,0.0,2,1,False,2.3978952727983707,3.9318256327243257,0.0
29,12,0,1,0,2,59.4,69.83333333333333,0.0,1,1,False,4.95723451736914,6.0014148779611505,0.0
83,20,2,1,0,2,0.0,20.8,0.0,1,1,False,4.61512051684126,6.2166061010848646,0.0
29,6,0,1,0,2,99.0,105.0,2.0,1,1,False,6.90875477931522,8.517393171418904,2.70805020110221
29,20,0,1,0,2,0.0,89.5,3.0,1,1,False,6.90875477931522,8.517393171418904,2.9444389791664403
54,6,2,1,0,0,99.0,193.0,4.0,1,1,False,16.648723960844016,17.76675429577647,12.131311383105748
29,14,0,1,0,2,99.0,74.96666666666667,3.0,2,1,False,9.210440366976517,10.819798284210286,3.912023005428146
29,20,0,1,0,2,0.0,56.6,1.0,1,1,False,3.9318256327243257,4.61512051684126,0.0
79,6,3,1,0,0,0.0,12.733333333333333,4.0,2,1,False,13.815511557963774,15.424948670398354,7.682021510826875
45,6,0,1,0,2,99.0,27.8,4.0,2,1,False,11.51293546492023,13.122365377402328,7.899153483343097
29,6,0,1,0,0,99.0,5.333333333333333,0.0,1,1,False,6.90875477931522,8.517393171418904,0.0
81,6,3,1,1,1,0.0,4.833333333333333,0.8,1,1,True,13.815511557963774,15.424948670398354,0.0
29,7,0,1,0,2,0.0,70.86666666666666,3.0,1,1,False,11.51293546492023,13.122365377402328,5.393627546352361
29,17,0,1,0,2,99.0,85.66666666666667,3.0,1,1,False,16.118095750958314,17.72753358339242,12.143995093721964
29,17,0,1,0,2,0.0,107.5,2.0,1,1,False,9.210440366976517,10.819798284210286,4.74493212836325
29,6,0,1,0,2,0.0,59.53333333333333,4.0,1,1,True,3.765840495250065,5.357529226179882,1.0986122886681096
29,2,0,1,0,2,0.0,49.36666666666667,0.2,1,1,False,9.210440366976517,10.819798284210286,0.0
29,20,0,1,0,2,99.0,97.5,3.0,1,1,False,6.2166061010848646,6.90875477931522,1.9459101490553132
74,17,0,1,0,0,0.0,121.56666666666666,4.0,0,1,False,13.815511557963774,15.424948670398354,9.836813419268136
29,6,0,1,0,2,0.0,76.83333333333333,5.0,1,1,False,1.791759469228055,2.3978952727983707,0.0
29,18,0,1,1,2,99.0,103.13333333333334,0.0,1,1,False,3.258096538021482,4.143134726391533,0.0
16,6,0,1,1,1,0.0,16.166666666666668,4.0,1,1,True,16.118095750958314,17.72753358339242,9.453757028129948
29,20,0,1,1,1,99.0,89.23333333333333,0.0,1,1,False,3.5610460826040513,4.955827057601261,1.0986122886681096
29,20,0,1,0,2,99.0,54.0,4.0,2,1,False,6.90875477931522,8.517393171418904,3.044522437723423
29,20,0,1,0,0,99.0,51.766666666666666,0.0,1,1,False,5.451896454476337,7.0317412587631285,0.0
29,20,0,1,0,2,99.0,4.333333333333333,0.0,1,1,False,1.791759469228055,2.3978952727983707,0.0
29,5,0,1,0,0,99.0,64.83333333333333,2.0,1,1,False,6.2166061010848646,6.90875477931522,1.791759469228055
29,5,0,1,0,2,39.6,66.5,5.0,1,1,False,3.9889840465642745,5.4510384535657,0.6931471805599453
29,6,0,1,0,0,0.0,43.266666666666666,0.0,1,1,False,4.61512051684126,6.2166061010848646,0.0
29,20,0,1,0,2,99.0,81.16666666666667,5.0,1,1,False,2.3978952727983707,3.9318256327243257,0.0
29,20,0,1,1,2,39.6,40.633333333333326,0.0,1,1,False,4.665324108807838,5.4510384535657,0.0
29,20,0,1,0,2,59.4,99.76666666666664,0.0,2,1,False,3.970291913552122,5.14166355650266,0.0
29,20,0,1,0,2,0.0,39.633333333333326,3.0,0,1,False,6.2166061010848646,6.90875477931522,3.6375861597263857
29,10,0,1,0,2,59.4,48.16666666666666,0.0,0,1,False,4.143134726391533,5.740435792304236,0.0
29,0,0,1,0,2,0.0,89.4,5.0,1,1,False,2.3978952727983707,3.9318256327243257,0.0
29,2,0,1,1,2,99.0,136.9,4.0,1,1,True,9.210440366976517,10.819798284210286,5.8522024797744745
29,20,0,1,0,2,99.0,141.26666666666668,0.0,1,1,False,3.2268439945173775,4.127134385045092,0.0
37,20,2,1,0,0,0.0,58.9,3.0,0,1,False,13.815511557963774,15.424948670398354,8.432941638968646
29,20,0,1,0,0,99.0,104.5,0.0,1,1,False,3.9318256327243257,4.61512051684126,0.0
29,20,0,1,0,2,79.2,67.86666666666666,0.0,0,1,False,4.11414718951828,5.488937726156687,0.0
29,20,0,1,0,2,0.0,46.5,1.0,1,1,False,1.791759469228055,2.3978952727983707,0.0
29,20,0,1,0,2,99.0,52.56666666666667,0.0,1,1,False,0.6931471805599453,1.791759469228055,0.0
29,12,0,1,0,2,99.0,52.1,0.8,1,1,False,4.61512051684126,6.2166061010848646,0.0
29,20,0,1,0,2,59.4,40.86666666666667,5.0,1,1,False,3.332204510175204,4.890349128221754,0.6931471805599453
61,6,0,1,1,1,0.0,7.866666666666665,4.0,1,1,False,16.118095750958314,17.72753358339242,10.284113370630648
29,20,0,1,1,1,0.0,47.4,3.0,0,1,False,6.90875477931522,8.517393171418904,2.8903717578961645
0,6,2,1,1,1,99.0,48.23333333333333,4.0,2,1,False,15.671808704579888,17.281246492014,10.320288170308038
29,18,0,1,0,2,59.4,100.1,0.0,0,1,False,4.2626798770413155,5.564520407322694,0.0
11,6,0,1,0,0,0.0,124.93333333333334,1.0,1,1,False,11.51293546492023,13.122365377402328,7.353081920515432
29,17,0,1,0,2,99.0,27.83333333333333,0.0,1,1,False,0.6931471805599453,1.791759469228055,0.0
29,20,0,1,0,2,99.0,10.166666666666666,0.0,1,1,False,2.3978952727983707,3.9318256327243257,0.0
29,15,0,1,0,2,99.0,92.2333333333333,0.0,1,1,False,5.37989735354046,6.957497370876951,0.0
29,12,0,1,0,2,99.0,106.66666666666669,4.0,1,1,False,8.594339400592892,10.085850775128717,2.995732273553991
29,7,0,1,0,2,99.0,30.966666666666665,0.0,0,1,False,11.51622999897853,12.212655928094332,1.0986122886681096
29,20,0,1,0,0,99.0,91.16666666666669,0.0,1,1,False,2.2192034840549946,3.7376696182833684,0.0
29,12,0,1,0,0,0.0,34.43333333333333,3.0,1,1,False,13.815511557963774,15.424948670398354,8.318254328798846
29,7,0,1,0,2,0.0,77.76666666666665,5.0,1,1,False,6.2166061010848646,6.90875477931522,0.0
61,6,0,1,0,2,0.0,3.866666666666666,0.0,1,1,False,11.51293546492023,13.122365377402328,0.0
29,3,0,1,0,2,59.4,40.9,0.0,1,1,True,4.812184355372417,5.741078259399898,0.0
29,20,0,1,1,1,99.0,138.06666666666666,4.0,1,1,False,2.3978952727983707,3.9318256327243257,0.0
29,3,0,1,0,2,0.0,56.766666666666666,0.0,1,1,False,1.791759469228055,2.3978952727983707,0.0
78,6,0,1,0,0,0.0,86.53333333333333,4.0,2,1,False,17.72753358339242,18.420680753952364,12.68814996850956
29,20,0,1,1,1,99.0,42.66666666666666,3.0,1,1,False,6.90875477931522,8.517393171418904,2.70805020110221
29,14,0,1,0,2,99.0,61.66666666666666,0.0,0,1,False,4.61512051684126,6.2166061010848646,0.0
29,4,0,1,0,0,0.0,75.5,4.0,2,1,False,10.819798284210286,11.51293546492023,6.003887067106539
29,17,0,1,0,2,0.0,57.133333333333326,0.0,0,1,False,2.3978952727983707,3.9318256327243257,0.0
29,20,0,1,0,2,0.0,10.1,0.0,1,1,False,4.61512051684126,6.2166061010848646,0.0
29,6,0,1,0,2,0.0,44.333333333333336,4.0,2,1,False,10.819798284210286,11.51293546492023,4.770684624465665
29,20,0,1,1,1,99.0,38.133333333333326,0.0,2,1,False,1.791759469228055,2.3978952727983707,0.0
66,6,0,1,0,0,39.6,4.9,4.0,1,1,False,12.742568940017076,14.159100971573958,6.795705775173515
29,20,0,1,0,2,0.0,2.833333333333333,0.0,1,1,False,2.3978952727983707,3.9318256327243257,0.0
29,11,0,1,0,2,0.0,88.9,0.0,1,1,False,4.61512051684126,6.2166061010848646,0.0
29,20,0,1,0,2,0.0,74.16666666666667,4.0,1,1,False,6.2166061010848646,6.90875477931522,2.0794415416798357
29,6,0,0,0,2,0.0,122.0,4.0,1,1,False,2.3978952727983707,3.9318256327243257,0.0
22,6,2,1,0,0,99.0,118.13333333333334,4.0,1,1,False,13.815511557963774,15.424948670398354,10.309152640646959
29,20,2,1,0,2,0.0,16.466666666666665,4.0,0,1,False,4.61512051684126,6.2166061010848646,2.9444389791664403
29,20,0,1,0,2,99.0,90.56666666666666,0.0,1,1,False,2.3978952727983707,3.9318256327243257,0.0
83,6,0,1,1,1,99.0,96.2333333333333,4.0,2,1,False,15.919644834185693,17.529082649058825,12.40354140207097
22,6,2,1,0,0,0.0,31.166666666666668,4.0,1,1,False,13.815511557963774,15.424948670398354,8.07153089355666
29,7,0,1,0,2,39.6,90.33333333333331,0.0,1,1,True,3.295836866004329,4.2626798770413155,0.6931471805599453
29,6,0,1,1,2,0.0,22.3,0.0,1,1,False,3.9318256327243257,4.61512051684126,0.0
29,6,0,1,1,1,19.8,22.066666666666663,1.0,2,1,False,7.62657020629066,9.232395362757014,0.6931471805599453
29,5,0,1,0,2,39.6,37.43333333333333,0.0,1,1,False,4.90527477843843,5.831882477283517,0.0
29,19,0,1,0,2,79.2,62.4,0.0,1,1,False,4.394449154672439,5.831882477283517,0.0
29,6,2,1,1,1,0.0,131.9,4.0,2,1,False,13.815511557963774,15.424948670398354,9.59082949401417
29,20,0,1,1,1,99.0,108.23333333333332,3.0,1,1,False,10.819798284210286,11.51293546492023,5.093750200806762
29,3,2,1,1,1,0.0,29.166666666666668,3.0,1,1,False,6.90875477931522,8.517393171418904,2.4849066497880004
29,20,0,1,0,2,0.0,1.5,0.0,1,1,False,2.3978952727983707,3.9318256327243257,0.0
29,6,0,1,0,2,99.0,77.46666666666667,5.0,1,1,True,1.791759469228055,2.3978952727983707,0.0
29,20,0,1,0,2,0.0,78.76666666666665,0.0,1,1,False,2.3978952727983707,3.9318256327243257,0.0
29,20,0,1,0,2,99.0,5.433333333333334,0.0,1,1,False,3.5610460826040513,4.955827057601261,0.0
29,6,0,1,0,2,0.0,49.73333333333333,0.0,1,1,False,2.3978952727983707,3.9318256327243257,0.0
90,2,3,1,0,0,99.0,15.933333333333334,4.0,0,1,False,9.210440366976517,10.819798284210286,4.304065093204169
29,7,0,1,0,2,0.0,43.9,0.0,1,1,False,4.844187086458591,5.802118375377063,0.0
29,6,0,1,0,2,0.0,57.36666666666667,4.0,1,1,True,6.90875477931522,8.517393171418904,3.2188758248682006
29,17,0,1,0,2,99.0,48.833333333333336,0.0,1,1,False,4.61512051684126,6.2166061010848646,0.0
29,20,0,1,0,2,99.0,91.86666666666666,0.0,1,1,False,3.295836866004329,4.2626798770413155,0.0
29,7,0,1,1,1,0.0,79.83333333333333,5.0,1,1,False,2.3978952727983707,3.9318256327243257,0.0
29,10,2,1,0,2,19.8,8.466666666666665,4.0,1,1,False,12.396697137361691,13.321215875492413,6.85751406254539
29,3,0,1,0,2,0.0,74.36666666666666,0.0,1,1,False,4.61512051684126,6.2166061010848646,0.0
29,13,0,1,0,2,39.6,57.0,4.0,1,1,False,8.575650760987806,10.05195066017375,3.8066624897703196
29,15,0,1,0,2,39.6,68.9,4.0,2,1,False,6.580639137284949,8.101980731853192,2.5649493574615367
29,6,2,1,0,0,99.0,66.63333333333334,4.0,1,1,False,8.517393171418904,9.210440366976517,4.02535169073515
29,6,2,1,0,0,99.0,19.433333333333334,4.0,2,1,False,9.62911649414402,10.668978650219241,4.859812404361672
29,20,0,1,0,2,99.0,36.36666666666667,0.0,1,1,False,4.61512051684126,6.2166061010848646,0.0
29,3,0,1,0,2,19.8,70.6,0.0,1,1,False,3.6109179126442243,5.017279836814924,0.0
29,20,0,1,0,2,0.0,18.53333333333333,0.0,1,1,False,6.90875477931522,8.517393171418904,0.0
63,4,2,1,0,0,99.0,55.5,4.0,1,1,True,17.147715103853763,18.757152987716434,12.996106036033517
29,18,0,1,1,2,59.4,93.96666666666668,5.0,1,1,False,5.030437921392435,6.066108090103747,0.6931471805599453
29,20,0,1,0,2,0.0,62.03333333333333,1.0,1,1,False,2.3978952727983707,3.9318256327243257,0.0
29,20,0,1,0,2,99.0,40.8,0.0,1,1,False,2.3978952727983707,3.9318256327243257,0.0
29,20,0,1,0,2,0.0,32.3,5.0,0,1,False,6.90875477931522,8.517393171418904,1.791759469228055
48,6,2,1,0,0,99.0,23.4,4.0,1,1,False,17.72753358339242,18.420680753952364,11.373628914283556
29,19,0,1,0,0,99.0,113.26666666666668,0.0,1,1,False,3.5322256440685598,4.897839799950911,0.0
29,20,0,1,0,2,0.0,32.2,0.0,0,1,False,4.61512051684126,6.2166061010848646,0.0
29,6,2,1,0,0,0.0,19.53333333333333,3.0,1,1,True,11.51293546492023,13.122365377402328,6.0014148779611505
29,3,0,1,0,2,99.0,102.96666666666668,3.0,1,1,True,4.61512051684126,6.2166061010848646,1.9459101490553132
29,6,0,1,0,2,59.4,94.63333333333334,0.0,1,1,False,4.844187086458591,5.802118375377063,0.0
29,3,0,1,0,2,99.0,67.3,3.0,1,1,True,10.819798284210286,11.51293546492023,4.941642422609304
29,3,0,1,0,2,0.0,70.13333333333334,0.0,1,1,False,3.6109179126442243,5.017279836814924,0.0
29,20,0,1,0,2,39.6,26.0,4.0,1,1,False,10.094149233605084,11.0186455364637,5.5053315359323625
29,14,0,1,0,2,99.0,49.46666666666666,1.0,2,1,False,0.6931471805599453,1.791759469228055,0.0
29,20,0,1,1,1,99.0,27.9,3.0,1,1,False,8.517393171418904,9.210440366976517,2.5649493574615367
29,6,0,1,0,2,19.8,25.2,0.0,1,1,False,3.295836866004329,4.876722876509988,0.0
29,6,0,1,0,2,0.0,102.13333333333334,4.0,1,1,False,6.90875477931522,8.517393171418904,3.295836866004329
29,7,0,1,0,2,0.0,71.36666666666666,3.0,1,1,False,6.90875477931522,8.517393171418904,2.5649493574615367
29,20,0,1,1,1,99.0,80.83333333333333,4.0,1,1,False,9.210440366976517,10.819798284210286,4.543294782270004
29,20,0,1,0,0,0.0,57.333333333333336,4.0,0,1,False,9.210440366976517,10.819798284210286,4.795790545596741
71,6,2,1,0,0,0.0,5.633333333333334,4.0,1,1,False,11.51293546492023,13.122365377402328,6.763884908562435
29,0,0,1,0,2,0.0,23.1,0.0,1,1,False,1.791759469228055,2.3978952727983707,0.0
82,6,2,1,0,0,99.0,30.33333333333333,3.0,1,1,True,13.122365377402328,13.815511557963774,6.2878585601617845
29,17,0,1,0,2,0.0,86.86666666666666,0.0,1,1,False,1.791759469228055,2.3978952727983707,0.0
29,20,0,1,0,2,0.0,33.56666666666667,0.0,1,1,False,2.3978952727983707,3.9318256327243257,0.0
29,20,0,1,1,1,0.0,17.5,0.0,1,1,False,0.0,0.6931471805599453,0.0
29,4,0,1,0,2,0.0,67.23333333333333,0.0,2,1,False,3.9740583963475986,5.44673737166631,0.0
29,7,0,1,0,2,19.8,49.8,0.0,1,1,False,3.828641396489095,5.407171771460119,0.0
29,20,0,1,0,2,99.0,19.9,0.0,1,1,False,3.9318256327243257,4.61512051684126,0.0
29,2,0,1,0,2,0.0,64.4,5.0,1,1,False,6.90875477931522,8.517393171418904,2.1972245773362196
29,20,0,1,0,2,99.0,49.333333333333336,0.0,1,1,False,3.265759410767051,4.812184355372417,0.0
29,10,0,1,1,1,59.4,174.7,1.0,1,1,True,4.844187086458591,5.802118375377063,0.6931471805599453
29,17,0,1,0,2,99.0,59.3,0.0,1,1,False,3.9318256327243257,4.61512051684126,0.0
29,4,0,1,0,2,0.0,51.16666666666666,0.0,1,1,False,3.5610460826040513,4.955827057601261,0.0
29,14,0,1,0,2,0.0,54.03333333333333,1.8,2,1,False,0.6931471805599453,1.791759469228055,0.0
29,20,0,1,1,2,39.6,46.3,0.0,1,1,False,4.897839799950911,5.808142489980444,0.0
29,6,2,1,1,1,99.0,12.666666666666666,0.0,1,1,False,4.61512051684126,6.2166061010848646,0.0
29,20,0,1,0,2,0.0,66.2,1.0,1,1,False,1.791759469228055,2.3978952727983707,0.0
29,20,0,0,0,0,79.2,80.86666666666666,0.0,1,1,False,5.371567828287629,6.948897222313312,0.0
29,20,0,1,0,2,99.0,36.7,3.0,1,1,False,8.517393171418904,9.210440366976517,2.0794415416798357
29,20,0,1,1,2,59.4,18.03333333333333,5.0,1,1,False,3.58351893845611,4.962844630259907,1.0986122886681096
29,6,0,1,0,2,0.0,2.6333333333333333,3.0,1,1,False,9.210440366976517,10.819798284210286,4.564348191467836
29,6,0,1,1,1,99.0,49.43333333333333,4.0,1,1,True,8.881975184248867,10.404293143019792,4.2626798770413155
29,20,0,1,0,2,59.4,70.96666666666667,0.0,1,1,False,3.5610460826040513,4.955827057601261,0.0
29,3,0,1,0,2,0.0,77.33333333333333,4.0,1,1,False,3.9318256327243257,4.61512051684126,0.0
29,20,0,1,0,2,0.0,36.0,3.0,1,1,False,9.210440366976517,10.819798284210286,5.267858159063328
29,6,0,1,0,2,99.0,45.133333333333326,0.0,0,1,False,3.9318256327243257,4.61512051684126,0.0
22,20,3,1,0,0,39.6,7.866666666666665,4.0,1,1,False,12.793862088206213,14.220976332738882,7.336936913707618
29,20,0,1,0,2,0.0,69.9,2.0,1,1,False,8.517393171418904,9.210440366976517,3.332204510175204
29,20,0,1,0,2,99.0,73.92,4.0,1,1,False,6.90875477931522,8.517393171418904,2.4849066497880004
29,20,0,1,0,2,0.0,99.66666666666669,0.0,1,1,False,4.143134726391533,5.5254529391317835,0.0
29,20,0,1,0,0,99.0,178.3,3.0,0,1,False,8.853808274977197,10.165890277802454,4.6913478822291435
54,17,0,1,1,1,99.0,40.133333333333326,3.0,1,1,False,15.424948670398354,16.118095750958314,8.620291149419804
26,6,2,1,0,0,0.0,28.166666666666668,3.0,1,1,True,13.815511557963774,15.424948670398354,7.011213987350367
29,6,0,1,1,1,0.0,47.8,4.0,1,1,False,6.2166061010848646,6.90875477931522,0.0
29,20,0,1,0,2,99.0,106.53333333333332,0.0,1,1,False,4.1588830833596715,5.746203190540153,0.0
29,2,0,1,0,2,0.0,55.96666666666666,3.0,1,1,False,6.2166061010848646,6.90875477931522,1.791759469228055
29,20,0,1,1,1,99.0,113.46666666666668,0.0,1,1,False,1.791759469228055,2.3978952727983707,0.0
29,6,0,1,0,2,0.0,65.1,4.0,1,1,False,6.2166061010848646,6.90875477931522,2.639057329615259
29,5,0,1,0,2,0.0,31.266666666666666,0.0,1,1,False,2.3978952727983707,3.9318256327243257,0.0
29,20,0,1,0,2,99.0,2.9333333333333327,0.0,1,1,False,3.9318256327243257,4.61512051684126,0.0
29,20,0,1,0,2,99.0,65.66666666666667,4.0,1,1,False,6.90875477931522,8.517393171418904,2.833213344056216
29,20,0,1,0,2,99.0,81.26666666666665,0.0,1,1,False,0.6931471805599453,1.791759469228055,0.0
29,6,0,1,0,2,0.0,45.16666666666666,4.0,1,1,False,3.9318256327243257,4.61512051684126,2.639057329615259
26,6,2,1,1,1,0.0,65.3,3.0,1,1,True,16.118095750958314,17.72753358339242,10.659586057803535
29,6,2,1,1,1,99.0,16.766666666666666,5.0,1,1,False,4.820281565605037,5.53338948872752,1.6094379124341003
29,11,2,1,0,2,0.0,25.566666666666663,2.2,1,1,False,9.210440366976517,10.819798284210286,0.0
90,19,2,1,0,2,39.6,30.2,4.0,1,1,False,14.166168133802548,15.068273812173887,9.09862638234618
29,2,0,1,0,0,0.0,63.266666666666666,1.2,1,1,False,6.90875477931522,8.517393171418904,0.0
29,1,0,1,0,2,19.8,132.13333333333333,1.0,1,1,True,5.030437921392435,6.066108090103747,0.6931471805599453
90,6,2,1,1,1,99.0,89.73333333333333,4.0,0,1,False,16.118095750958314,17.72753358339242,13.308832985791136
29,6,0,1,0,2,0.0,32.6,0.0,0,1,False,5.726847747587197,7.115582126184454,0.6931471805599453
23,6,2,1,0,0,99.0,63.36666666666667,4.0,1,1,True,13.815511557963774,15.424948670398354,10.322691186754806
29,0,2,1,0,2,0.0,5.133333333333334,3.0,1,1,False,8.517393171418904,9.210440366976517,3.091042453358316
29,6,0,1,0,0,99.0,48.93333333333333,0.0,1,1,False,4.836281906951478,5.777652323222656,0.6931471805599453
22,6,0,1,1,1,99.0,9.0,4.0,2,1,False,15.26007406305717,16.86951178681205,8.708309295891688
29,3,0,1,0,2,0.0,65.0,0.0,1,1,False,2.3978952727983707,3.9318256327243257,0.0
19,6,2,1,1,1,99.0,29.966666666666665,4.0,0,1,True,17.72753358339242,18.420680753952364,11.14226749836747
46,20,2,1,0,0,99.0,134.13333333333333,4.0,1,1,False,16.118095750958314,17.72753358339242,12.999268760241618
29,4,0,1,0,0,99.0,47.43333333333333,4.0,2,1,False,13.122365377402328,13.815511557963774,8.833171133022866
29,3,0,1,0,2,0.0,96.9,0.0,1,1,True,6.2166061010848646,6.90875477931522,0.0
29,6,0,1,0,2,0.0,27.53333333333333,0.0,2,1,False,5.7720639820726065,7.171810420802761,0.0
29,12,0,1,0,2,39.6,70.83333333333333,0.0,1,1,False,7.201170883281678,8.131824785007195,2.772588722239781
79,20,2,1,1,1,99.0,88.5,5.0,2,1,False,6.091309882077698,7.697575346802343,2.1972245773362196
29,20,0,1,0,2,79.2,46.8,0.0,1,1,False,4.90527477843843,5.831882477283517,0.0
29,3,0,1,1,2,59.4,20.03333333333333,0.0,1,1,False,5.451896454476337,7.0317412587631285,1.6094379124341003
29,7,0,1,0,2,0.0,24.133333333333333,0.0,1,1,False,2.3978952727983707,3.9318256327243257,0.0
29,3,0,1,0,2,99.0,56.96666666666666,4.0,1,1,True,6.90875477931522,8.517393171418904,3.970291913552122
34,0,0,1,0,0,0.0,5.7333333333333325,0.0,1,1,False,13.122365377402328,13.815511557963774,0.0
67,6,2,1,0,0,0.0,37.53333333333333,4.0,1,1,False,13.122365377402328,13.815511557963774,9.995838813600315
29,3,0,1,0,2,0.0,134.8,4.0,1,1,False,9.210440366976517,10.819798284210286,5.41610040220442
90,6,3,1,1,1,99.0,6.0,4.0,1,1,False,9.210440366976517,10.819798284210286,2.995732273553991
29,6,2,1,0,2,0.0,58.1,3.0,2,1,True,13.122365377402328,13.815511557963774,7.618742377670413
29,7,0,1,0,2,99.0,32.5,0.0,1,1,False,6.2166061010848646,6.90875477931522,0.0
34,6,2,1,0,2,0.0,3.633333333333333,4.0,1,1,False,6.90875477931522,8.517393171418904,2.302585092994046
29,3,0,1,0,0,99.0,56.5,3.0,1,1,True,6.90875477931522,8.517393171418904,3.9512437185814275
29,7,0,1,0,2,99.0,92.46666666666668,4.0,1,1,False,9.210440366976517,10.819798284210286,4.997212273764115
25,6,0,1,0,0,0.0,55.266666666666666,4.0,0,1,False,9.210440366976517,10.819798284210286,4.804021044733257
29,6,0,0,0,2,0.0,125.5,3.0,1,1,False,6.2166061010848646,6.90875477931522,0.0
29,12,0,1,0,2,0.0,63.73333333333333,0.0,1,1,False,0.6931471805599453,1.791759469228055,0.0
29,5,0,1,0,2,0.0,64.13333333333334,0.0,1,1,False,4.61512051684126,6.2166061010848646,0.0
29,19,0,1,1,2,19.8,44.16666666666666,0.0,1,1,False,5.501258210544727,7.107425474110705,0.0
29,2,0,1,0,2,0.0,27.466666666666665,0.8,1,1,False,0.6931471805599453,1.791759469228055,0.0
29,12,0,1,0,2,0.0,88.56666666666666,0.0,1,1,False,0.6931471805599453,1.791759469228055,0.0
29,6,0,1,0,2,0.0,29.9,0.0,1,1,False,0.0,0.6931471805599453,0.0
29,18,0,1,0,2,99.0,104.66666666666669,0.0,1,1,False,3.828641396489095,5.407171771460119,0.0
29,20,0,1,0,2,99.0,26.466666666666665,0.0,1,1,False,3.3032169733019514,4.882801922586371,0.0
29,20,0,1,0,0,99.0,157.43333333333334,3.0,1,1,False,11.51293546492023,13.122365377402328,7.1098794630722715
29,20,0,1,0,2,99.0,29.966666666666665,1.0,1,1,False,4.61512051684126,6.2166061010848646,0.0
29,6,0,1,0,0,39.6,25.266666666666666,2.0,1,1,False,8.10258642539079,9.488805094878353,1.0986122886681096
29,4,0,1,0,2,99.0,89.9,0.0,1,1,False,4.976733742420574,6.042632833682381,0.0
29,2,0,1,0,2,0.0,51.3,4.0,1,1,False,6.90875477931522,8.517393171418904,2.4849066497880004
29,12,0,1,0,2,99.0,63.1,0.0,1,1,False,3.9740583963475986,5.44673737166631,0.0
68,6,2,1,0,0,99.0,19.2,4.0,2,1,False,16.118095750958314,17.72753358339242,9.878426121940757
13,17,2,1,0,0,0.0,33.43333333333333,4.0,1,1,False,13.815511557963774,15.424948670398354,9.921229234012285
29,7,0,1,0,2,99.0,70.86666666666666,5.0,1,1,False,3.9318256327243257,4.61512051684126,0.0
29,20,0,1,0,2,99.0,71.13333333333334,5.0,1,1,False,2.3978952727983707,3.9318256327243257,0.0
29,17,0,1,0,2,99.0,47.7,1.0,1,1,False,9.210440366976517,10.819798284210286,5.703782474656201
46,6,0,1,0,0,0.0,88.1,4.0,1,1,False,13.122365377402328,13.815511557963774,7.947325027016463
29,6,2,1,0,2,0.0,16.3,3.0,1,1,True,10.819798284210286,11.51293546492023,4.48863636973214
54,6,3,1,0,0,99.0,48.633333333333326,3.0,1,1,False,16.118095750958314,17.72753358339242,11.780797610099185
29,5,0,1,0,2,0.0,75.03333333333333,0.0,1,1,False,1.791759469228055,2.3978952727983707,0.0
29,7,0,1,0,2,99.0,28.933333333333334,0.0,1,1,False,4.61512051684126,6.2166061010848646,0.0
